3321
48800	号角	13
110811	号路	1
92412	号键	1
84764	号长	1
24557	号门	6
92594	号院	1
103284	号馆	1
21459	号鸿鑫	10
74154	号鼎丰	1
68837	号龙润	1
28452	司	29
65349	司主事	1
113024	司乐	1
66767	司乘	1
53576	司买	1
83092	司令	2
68503	司令员	1
52191	司令官	1
92543	司令部	1
83703	司前	1
92544	司务长	1
46701	司南	1
53577	司向	1
87496	司外	1
91668	司官	1
12775	司局	19
25693	司局级	2
31354	司局长	1
109212	司干	1
100264	司户参	1
69004	司掌	1
242	司机	85
111196	司桥	1
53578	司正行	1
22484	司法	23
100001	司法厅	1
65832	司法局	6
18406	司法机关	14
31242	司法解释	2
15907	司法部	7
93502	司法部长	1
73341	司法部门	1
69964	司法鉴定	2
53579	司申	1
33685	司盐	1
116482	司礼监	1
49650	司空	1
36055	司空见惯	3
14367	司署	1
113328	司至元	1
10685	司长	9
22195	司马	4
40943	司马光	3
22196	司马懿	1
90425	司马迁	2
26662	叹	9
35442	叹为观止	9
43746	叹口气	1
17305	叹息	8
117059	叹息声	1
81850	叹服	1
75754	叹气	1
64009	叼	6
101731	叽叽	1
101360	叽叽喳喳	2
44958	叽格	2
44959	叽格叽	2
117363	吁	1
621	吃	330
94492	吃不下	1
112190	吃不了兜着走	1
56160	吃不完	5
72712	吃不得	1
99787	吃不来	1
622	吃不胖	1
17306	吃不起	1
9363	吃不饱	1
38798	吃个	6
62022	吃久	1
28135	吃亏	8
24660	吃些	4
24444	吃住行	3
64010	吃光	4
78821	吃力	2
62073	吃厌	1
86531	吃吃喝喝	2
22952	吃吃饭	1
4881	吃喝	11
4882	吃喝拉撒	2
41770	吃喝玩乐	13
71211	吃土	1
93969	吃塔	1
116794	吃大苦	1
57753	吃太快	1
117364	吃好饭	1
16505	吃完饭	3
94452	吃少	1
37666	吃得开	1
44960	吃得起	2
2508	吃得饱	3
48175	吃惊	3
43569	吃成	3
30114	吃拿卡要	2
62871	吃掉	8
58415	吃斋	1
115217	吃晚饭	2
101986	吃来吃去	1
94663	吃根	1
47928	吃水	2
42861	吃水果	5
55510	吃法	7
27096	吃派饭	1
102621	吃海鲜	2
12867	吃火锅	6
19225	吃点	6
118512	吃玩	1
98689	吃瓜	3
72713	吃生	2
105132	吃用	1
67483	吃盐	2
57754	吃种	1
114968	吃穿住行	1
29229	吃素	4
84926	吃紧	1
38190	吃腻	3
37332	吃苦	15
28608	吃苦在前	1
51315	吃苦耐劳	12
93322	吃药	1
104017	吃蕉	1
46227	吃螃蟹	4
39210	吃请	1
41442	吃豆腐	1
10357	吃货	32
42651	吃过饭	2
48717	吃进	2
64931	吃透	2
44961	吃遍	2
38290	吃酒	1
72714	吃零嘴	1
37007	吃零食	3
82031	吃面	2
43570	吃颗	3
57755	吃食	1
623	吃饭	62
57756	吃饭时间	1
624	吃饱	4
1054	吃饱穿暖	2
94739	吃饺子	1
55511	吃香	1
13284	各不相同	15
38931	各业	2
4883	各个方面	21
25694	各个环节	15
58204	各个系统	1
33567	各个部门	9
11116	各个领域	14
100562	各为	2
29605	各乡镇	22
80725	各事	1
116298	各代	2
55326	各份	1
78822	各住	1
54462	各体	1
71936	各元	2
97195	各公	1
46940	各具	2
23225	各具特色	16
103791	各军兵种	1
8945	各分	2
11560	各分志	4
90426	各分志前	1
11561	各分志卷	1
80726	各办	1
243	各区	28
102054	各占分	1
11562	各卷	3
74585	各原	1
63542	各县	6
5865	各县区	18
9289	各县市	6
31243	各取所需	5
66294	各司其职	12
54827	各名	2
112726	各向异性	1
60905	各器官	1
2964	各国	78
99688	各垂脊	1
31355	各处	10
39211	各处室	9
3351	各大	53
108735	各大评	1
110212	各天	1
52670	各奔东西	1
21460	各套	11
105489	各姓	2
102055	各学段	1
25695	各学科	4
15098	各宗地	1
7704	各家	15
57544	各家各户	4
99958	各尽其	1
36170	各尽所能	1
34717	各局	1
38645	各层	3
32018	各层次	5
88869	各届	2
111004	各展	1
116169	各展所长	1
79957	各岛	2
10493	各州	6
1055	各市	17
21461	各市县	20
47598	各市地	1
46161	各年级	2
74586	各庄	2
71854	各店	1
10494	各府	1
97092	各座	1
77241	各建	1
11117	各异	20
4884	各式各样	22
113198	各户	1
79152	各所	2
48404	各所室	2
67795	各承编	2
15386	各抒己见	6
48995	各据	1
99642	各支	1
15099	各支部	2
21154	各收单	2
91268	各放	1
10111	各方	62
1056	各方对	1
70019	各族	2
28609	各族人民	5
43067	各族群众	1
78823	各是	1
97764	各显	1
13285	各有	18
13286	各有不同	11
37073	各有千秋	6
35153	各有命	1
96741	各有次	1
18945	各有特色	7
94986	各朝现	1
3756	各期刊	2
25392	各村	11
39408	各条	6
76218	各条战线	2
76551	各校	3
12681	各样	3
59449	各湖	1
113710	各点	1
68384	各片	1
100123	各献	1
75619	各班	2
86108	各班教	1
58324	各班级	4
72134	各由位	2
9364	各界	22
22705	各界人士	12
54355	各直属	1
2118	各省	46
244	各省市	15
71463	各矿	1
13723	各种各样	42
74587	各种因素	4
4885	各种渠道	4
4886	各种类型	8
9881	各科	3
106304	各種	1
74588	各立	1
41578	各站	1
78278	各管	1
49369	各米	2
2119	各类	302
28610	各级党委	14
39166	各纸种	1
245	各线	1
12499	各组	6
114969	各编	1
24661	各考点	13
75176	各股	1
65011	各自为战	2
25696	各自为政	6
27616	各臻	1
117257	各舱	1
23817	各色	16
24445	各色各样	2
49126	各行其是	1
11302	各行各业	15
115546	各街	1
73238	各街道	1
117318	各规	1
104244	各设	1
30115	各负其责	8
44244	各走	1
44143	各路	13
83986	各道题	1
59450	各邻	1
31356	各郡	1
38119	各部	3
2120	各部委	7
26065	各配	1
39056	各镇	6
90354	各门	3
96742	各队	1
25697	各阶层	3
96590	各院系	1
246	各项	182
25698	各项事业	8
36250	各项任务	8
17812	各项措施	6
48907	各项改革	5
4039	各项政策	4
39212	各项规定	4
92705	各题	1
110781	各餐	1
49370	各高米	1
78572	吆	1
78573	吆佛	1
16506	吆喝	5
75561	吆喝声	1
7098	合	21
2121	合一	74
80963	合上	2
108451	合不上	1
88081	合不拢嘴	2
94690	合个	2
75371	合为	1
82032	合为一体	3
72373	合之合	1
35257	合乎	2
71719	合乎情理	3
112881	合乎逻辑	1
104581	合乘	1
98165	合二为一	2
43363	合亿至	1
71136	合众	1
9664	合伙	12
10686	合伙人	27
90427	合传类	1
28136	合住	1
77289	合体	2
1057	合作	474
4388	合作伙伴	41
74589	合作化	2
15908	合作医疗	4
49829	合作开发	9
88772	合作意向	1
10687	合作方	3
15650	合作社	39
93503	合作者	1
86345	合作部	1
103675	合作镇	1
41870	合作项目	8
114020	合侯	1
71402	合兴	2
75372	合其	1
75373	合其德	1
75374	合其明	1
75375	合其者	1
75376	合其道	1
96340	合写	1
75377	合凝此	1
25699	合刊	1
30116	合则合	2
66816	合创	1
7441	合力	62
64233	合办	3
75198	合十	1
53580	合卷	2
75378	合合	1
2122	合同	82
92988	合同书	1
65048	合同期	3
85521	合同法	3
108679	合同范本	1
108108	合同规定	1
117200	合向	1
37667	合唱	9
65850	合唱团	9
58416	合唱队	4
44575	合围	4
116299	合在一起	1
19808	合奏	5
47065	合宜	1
68613	合宪	2
118210	合宪性	1
101430	合家	1
86532	合家欢	2
62567	合家欢乐	1
93810	合山	1
19517	合川	3
7442	合巢	1
2123	合并	43
43942	合府	1
46702	合建	2
118574	合式	1
4307	合影	48
10688	合影留念	10
49127	合情合理	1
110514	合意	1
19226	合成	23
109913	合成孔径雷达	1
108244	合成纤维	2
109544	合抱	1
31555	合拍	2
101361	合拢	2
102517	合掌	1
60581	合政办	1
72178	合是	1
115773	合杭甬	1
110319	合校	1
3464	合格	68
47599	合格率	2
28811	合格者	2
71379	合格证	3
60861	合武线	1
102056	合水县	1
45479	合江	1
7099	合法	55
2965	合法化	7
9797	合法性	15
20411	合法权利	3
14723	合法权益	38
74032	合法经营	1
4040	合法财产	2
77369	合流	3
66513	合流制	1
4308	合照	7
36171	合理化	5
71937	合理合法	2
4389	合理安排	22
43418	合理布局	10
20282	合理性	23
68268	合理收费	1
31322	合理负担	1
6921	合理配置	10
75562	合璧	1
36251	合用	3
9365	合眼	2
49371	合称	4
86772	合算	1
21255	合约	8
41475	合纵连横	1
25700	合署	3
52192	合群	2
75379	合者	1
85440	合而成	1
18407	合肥	29
23583	合肥人	1
47450	合肥工业大学	2
18408	合肥市	12
69648	合节	1
40622	合著	2
2124	合规	25
51920	合规性	5
11563	合计	23
40623	合订本	2
108192	合谋	2
31656	合资	9
84723	合资企业	4
4887	合适	60
47240	合部	2
110172	合金	1
55583	合院	6
72179	合院式	3
29514	合集	8
33948	吉	15
59451	吉乡	1
100265	吉云擎	1
39737	吉他	4
60444	吉他手	1
53581	吉以	1
117851	吉伯	2
69888	吉佛德	1
25701	吉修志	1
105549	吉兆	1
47176	吉利	6
79660	吉剌部	1
49372	吉县	3
80793	吉和苟	1
65350	吉士	4
113647	吉大	1
90816	吉太	1
67545	吉姆	1
113731	吉娃娃	1
82452	吉娅	1
89113	吉它	2
94347	吉安	2
15537	吉安县	2
52808	吉安市	2
109914	吉尔吉	1
47851	吉尔吉斯斯坦	3
84724	吉尼斯	2
96163	吉尼斯世界纪录	2
59452	吉岭	1
109213	吉州	1
96446	吉州区	1
50284	吉州窑	1
93970	吉巴奈	1
113139	吉布森	1
79532	吉政办	1
109828	吉时	1
93123	吉明	1
55172	吉普车	3
25702	吉林	34
50799	吉林大学	3
50800	吉林市	5
55292	吉林省	8
79533	吉林省人民政府	2
40504	吉林路	5
97312	吉林长春	3
86346	吉森	1
106049	吉水	1
92005	吉河	1
101279	吉泰	1
25703	吉祥	16
78494	吉祥图案	2
92341	吉祥如意	2
36056	吉祥物	4
88793	吉禾	1
29435	吉米	1
19137	吉维尼	1
54253	吉芳	1
54254	吉芳能	1
39409	吉菲昂	1
88521	吉说	1
67376	吉达	1
47177	吉通	1
33949	吉里	2
33950	吉阳	7
97313	吉隆县	1
41771	吉隆坡	6
98406	吉鸿路	1
60960	吊	7
9366	吊下来	1
91483	吊件	1
60961	吊住	1
91484	吊入	1
115454	吊台	1
95402	吊坠	1
92545	吊射	1
111197	吊岔村	1
81111	吊带	1
108245	吊带衫	2
103416	吊带裙	1
64011	吊得	3
108952	吊扇	1
72135	吊打	1
1631	吊挂	4
14368	吊挂着	1
91485	吊机	1
38646	吊杆	2
13826	吊桥	12
97314	吊桶	1
102000	吊椅	1
41642	吊灯	9
49047	吊环	1
28867	吊白块	1
109012	吊笼	1
29540	吊脚楼	6
91486	吊臂	1
70379	吊足	2
9367	吊车	5
91487	吊运	1
91488	吊运至	1
7100	吊销	11
60754	吊销执照	1
34781	吊顶	4
6356	同一个	43
90817	同一天	3
32823	同一时间	4
92454	同三	1
20412	同上	3
7705	同业	3
64234	同业公会	1
94575	同为	2
58864	同义词	2
107717	同乐	1
4888	同乡	3
9227	同事	54
94484	同享	3
47989	同人亭	1
18891	同仁	18
34782	同仁堂	3
114970	同代	1
115683	同以	1
37825	同价	1
71509	同伙	4
112135	同伟	1
97741	同传	1
67866	同伴	6
94664	同位素	2
19915	同住	1
63310	同侧	1
7706	同侪	2
74590	同修	1
100266	同僚	1
105016	同光	1
111005	同党	1
117942	同其	1
103539	同分数	1
109848	同列	1
17307	同化	5
61307	同千	1
105625	同县	1
23726	同台	4
21462	同号	13
89306	同吃	1
89307	同吃会	1
32449	同吃同住	1
55391	同名	12
83156	同向	1
43068	同呼吸共命运	3
46526	同喜	1
71137	同圆	1
91173	同场	1
113140	同型	1
16200	同城	67
108304	同堂	1
96481	同塔	1
64012	同声	4
72058	同处	3
40076	同奏	1
56063	同好	1
55898	同姿	1
3352	同学	115
44362	同学会	4
106500	同学聚会	1
15246	同安	3
26066	同宗	1
56394	同层	1
102181	同层化	1
54255	同屋	1
64235	同属	5
22197	同峪沟	1
78239	同市	1
26247	同年	23
115808	同年级	1
16507	同年龄	1
117972	同年龄组	1
82863	同庆	2
81514	同庚	1
75380	同归	1
22432	同微	1
65191	同德	2
28611	同心	14
104289	同心协力	1
4889	同心圆	2
4549	同志	137
20344	同性恋	3
43069	同情	10
77290	同情心	7
247	同意	121
47476	同意书	1
43070	同感	1
106750	同接天	1
55151	同文街	1
105793	同方向	1
50326	同日	4
60445	同时代	4
118044	同时对比	1
98868	同时并举	1
57545	同春五蝠	1
55512	同是	2
107551	同是天涯沦落人	1
53094	同月	3
46703	同朝	1
3465	同期	72
35008	同期相比	1
67768	同权	2
50233	同村	4
108305	同来	1
14130	同构	3
92106	同校	1
30117	同根	2
73735	同框	2
18409	同案犯	1
38962	同桌	3
95272	同档	1
65351	同榜	2
19916	同欢	1
32959	同款	3
248	同步	128
4890	同步增长	1
50424	同步性	4
45480	同步进行	3
7979	同比	36
18583	同比增加	4
115484	同江	1
4189	同治	7
94348	同泽街	1
101141	同流合污	1
43071	同济	12
6922	同济大学	43
33686	同港英	1
114447	同游	1
89587	同源	7
82525	同父异母	1
56326	同版	1
44363	同班	2
69196	同班同学	2
61246	同理	3
24446	同盟	9
46704	同盟会	4
112289	同看	1
64236	同知	2
85861	同种	1
67040	同科	1
37333	同窗	3
96591	同窗好友	1
21314	同等	28
69005	同等学历	1
29798	同等对待	3
30118	同等待遇	3
102057	同等条件	3
32019	同类	22
39167	同类产品	1
90720	同类项	2
28612	同级	13
625	同组	1
61975	同网	1
17308	同胞	11
95273	同胞们	1
104453	同胞兄弟	1
80794	同舟共济	1
55899	同色	1
89909	同花顺	1
30663	同芳	1
6187	同行	47
107570	同行业	1
65752	同行者	2
43072	同衡	15
35258	同观	1
78279	同评	1
75381	同谋	2
99871	同谷	1
99872	同谷七歌	1
99873	同谷避	1
58006	同贞	1
249	同责	5
66369	同质	2
10112	同质化	8
118211	同质性	1
117523	同轨	1
26248	同辈	5
101083	同辉	1
116483	同进士	1
27617	同道	1
75755	同道中人	1
71251	同道者	1
79958	同里	1
53367	同音	2
58351	同音字	1
49128	同页	1
41600	同频	5
92505	同龄	3
16508	同龄人	10
3353	名	222
117082	名一	1
73217	名三	2
20283	名下	12
99932	名不副实	1
77216	名不符实	1
57066	名不虚传	1
44299	名不见经传	2
69649	名世	1
85031	名业	1
12500	名为	53
15452	名义	43
60258	名二	3
83093	名二视	2
74591	名于	1
89559	名五	1
44730	名产	1
94987	名亭	1
1058	名人	61
69369	名人堂	1
109647	名人录	1
102329	名人效应	1
53962	名人荟萃	1
68409	名人轶事	1
49129	名仓	1
93662	名仕	1
79661	名仕会	1
74155	名仕阁	1
68385	名以	2
67246	名企	1
88522	名优	1
106708	名优产品	1
23818	名优特	3
74592	名优特产	1
57805	名作	2
82270	名作家	2
59453	名保名	1
89560	名八	1
89561	名六	1
62709	名共名	1
76385	名典	1
31244	名内	1
70020	名册	3
30664	名冠	1
10495	名列	8
58417	名列前茅	5
105194	名列第一	1
4891	名利	8
73122	名利场	1
95660	名刹	1
29763	名副其实	15
46705	名动	1
26663	名区	1
7231	名医	5
2716	名单	100
93212	名厨	2
94251	名县	1
117728	名句	1
626	名叫	26
57284	名可	2
75756	名号	3
4190	名同	1
96743	名名	1
66624	名品	4
114819	名嘴	1
46706	名噪	3
73218	名四	2
42484	名园	2
43511	名均	1
93391	名垂青史	1
29719	名城	24
31245	名堂	2
30665	名士	13
4892	名声	5
57067	名声在外	5
75563	名声大噪	2
35925	名头	3
49130	名如	1
75757	名媛	1
2509	名字	108
20413	名存实亡	2
25020	名宅	1
46707	名宦	4
11564	名家	20
75758	名家书画	2
83496	名对	1
80166	名导	1
53963	名将	5
54885	名小	1
111105	名局	1
6188	名山	17
58991	名山大川	2
118513	名屿	1
103589	名岁	2
100124	名岸	1
82271	名帅	1
250	名师	11
115399	名年	1
66625	名店	1
37074	名录	45
74593	名志	2
55293	名扬	3
38191	名扬四海	2
65089	名扬天下	3
34783	名承	2
85198	名换	1
64237	名教	1
116351	名新	1
106629	名日	1
85032	名景	1
54828	名曰	3
75291	名曲	1
46708	名望	4
81369	名朝天	1
114971	名木	1
40624	名村	15
74594	名村志	2
74595	名村志要	1
26067	名来	1
22985	名枣	1
15453	名校	25
22000	名楼	3
55327	名次	2
105490	名正言顺	1
1059	名气	13
97928	名泉	2
94988	名洲	1
41643	名流	7
35443	名湖	2
46709	名满天下	3
1060	名片	70
37668	名片夹	1
95852	名片设计	1
33185	名牌	10
98453	名牌产品	2
17309	名牌大学	3
71538	名特	1
98751	名特优	1
67515	名特优新	1
67516	名特茶	1
113791	名状	1
115926	名王	1
48176	名画	5
39410	名画家	2
104545	名白	1
52809	名盘	3
20826	名目	5
111006	名目繁多	2
89423	名相	1
91600	名省	1
50801	名石	1
47671	名石岩	1
83094	名种	2
3757	名称	81
106305	名稱	1
50285	名窑	1
80691	名篇	1
74156	名粤舫	1
115218	名经	1
94989	名经华	1
99528	名美	1
74596	名者	1
4191	名肇罗道	1
27618	名胜	13
12682	名胜区	31
11565	名胜古迹	13
93146	名能	1
82272	名臣	3
50585	名花	1
76678	名花有主	1
74157	名苑	1
67517	名茶	2
65090	名菜	4
91174	名落孙山	1
22001	名著	5
80891	名街	2
77470	名表	1
6550	名言	10
3758	名誉	18
7850	名誉主席	4
86450	名誉博士	1
86451	名誉教授	1
64013	名警	3
94902	名议	1
22198	名词	23
102140	名词解释	1
53582	名课	1
46710	名贤	2
50802	名贵	5
81112	名车	1
106140	名载	1
75759	名迹	2
109648	名邦	1
115219	名酒	1
117577	名重	1
45481	名镇	12
66316	名镇志	3
44144	名镇省	1
21463	名门	15
45616	名门望族	11
93971	名门闺秀	1
116484	名闻遐迩	1
115927	名阳华	1
51766	名额	16
50803	名额有限	8
29799	名高	1
94125	后丁路	1
46711	后七子	1
99455	后万后	1
81664	后三人	1
30666	后世	25
115220	后严	1
63758	后个	3
102750	后主	1
22199	后事	3
43073	后事之师	1
36252	后于	9
63649	后井	1
65717	后亩	2
108699	后亮	1
4893	后人	39
6066	后仅	1
59454	后仓后	1
40316	后付费	1
627	后代	29
76386	后代人	3
44731	后代子孙	1
73736	后以	7
108953	后们	1
52756	后仰	2
26068	后任	7
19227	后会	9
51535	后会无期	2
78824	后会有期	1
110213	后位	1
59045	后作	1
45331	后侧	1
82949	后侯	1
70448	后倩倩	1
28266	后值	1
72016	后元	2
24662	后先	4
46712	后入	2
74597	后写	1
100125	后刀	1
114972	后列	1
50008	后别	1
11566	后加	3
63422	后动	1
30119	后劲	4
21803	后劲不足	1
53162	后勤	9
15909	后勤保障	6
111007	后勤部长	1
75448	后勤部门	1
59455	后北坑	1
104826	后半场	1
26249	后半生	4
101732	后半辈子	1
65352	后半部	1
2966	后厂	1
93972	后厅	2
44831	后厨	3
29606	后县	1
32676	后发	12
78422	后受	1
2125	后台	51
108076	后右	1
27308	后吉村	1
54256	后吉芳	1
114207	后名	1
9228	后后	7
40212	后周	3
116170	后售	1
54588	后图	1
51316	后场	2
110863	后均	1
115362	后坊	1
102251	后坞	1
33951	后塘阳泽高门	1
107997	后处理	1
15100	后备	6
39858	后备箱	4
103417	后多佩	1
15247	后天	13
100996	后天下之乐而乐	3
101882	后天免疫	1
55093	后头	2
110320	后奏	1
44576	后妃	1
81370	后妈	1
48801	后学	1
48802	后学厚植	1
60338	后安	1
67041	后官	2
103362	后宫	1
79872	后宰门	1
78825	后家	1
112882	后小震	1
16509	后小韦	1
114873	后尔湾	1
72554	后局	1
64238	后居	1
33952	后山	5
33953	后巷	1
25136	后市	8
109214	后常	1
40944	后序	1
46713	后应	5
6736	后座	3
116650	后庭花	1
83005	后延	1
98259	后建	2
90277	后开	1
22485	后弃	1
102972	后志多	1
27619	后忱	1
1559	后怕	3
42264	后恒	1
14072	后悔	27
50234	后悔不已	1
35823	后悔药	2
35154	后悔莫及	2
45520	后患	2
29165	后成	2
110645	后手不接	1
92006	后折	1
18055	后报	6
57285	后拉群	1
58352	后拟	1
67042	后授	1
13287	后排	7
95934	后接	1
106463	后援团	1
110214	后撤	1
108452	后散	1
107718	后文	1
29332	后方	19
91640	后族	1
34187	后无来者	1
43571	后易	2
46107	后普京	1
10358	后期	93
69527	后期合成	1
114973	后村	2
73737	后来居上	2
42289	后来者	3
21155	后来者居上	3
58418	后林	1
7386	后果	88
55316	后柱	1
116750	后桥	1
53583	后橙烦	1
109215	后殿中	1
32960	后水弹	1
40945	后汉	2
108700	后河	1
85199	后法	1
59456	后洋	1
59457	后洋前	1
33954	后洋后	1
33955	后洋边	1
111875	后洞	1
74598	后浪推前浪	1
39411	后海	1
83497	后清	1
76232	后湖	2
111198	后湾	1
51767	后滩	2
107459	后澳	1
110646	后现	1
2510	后现代	6
2967	后现代主义	5
96744	后球成	1
97315	后生	2
38799	后用	1
41398	后由区	1
113091	后由村	1
8657	后盾	6
43074	后省	2
62074	后知后觉	1
115928	后秦	1
13882	后称	2
34952	后移	2
44035	后空翻	1
92706	后答	1
104054	后类	1
93712	后级	1
97827	后纪	1
51659	后终	1
9665	后经	5
91641	后继	2
22486	后继乏人	1
90818	后继有人	2
3354	后续	74
47629	后续力	1
65012	后缀	2
111987	后置	1
115221	后育	1
18410	后背	6
19518	后能	7
78574	后脑	2
38963	后脑勺	1
57068	后脚	1
13288	后花园	10
50009	后苏	1
91669	后茱莉蔻	1
35358	后街	3
103118	后衣恋	1
67985	后袋	1
20414	后裔	15
29764	后要	11
81113	后见	1
63087	后视镜	3
37202	后记	3
37826	后证	3
103676	后译	1
88882	后该	2
106015	后调	1
2511	后谢	1
110831	后赵	1
68304	后起	1
93455	后起之秀	1
47779	后路	3
6737	后车	3
64014	后轮	3
77471	后辈	4
46423	后边	3
67043	后迁	1
44732	后过	1
32166	后退	14
40317	后遗症	3
60136	后部	2
12683	后金	2
7232	后长	1
21464	后门	18
79464	后防	1
48428	后院	6
15910	后除	3
112526	后雄安	1
95403	后静思	1
62820	后须	1
17896	后顾之忧	13
102252	后首	1
18411	后马剑	1
55173	后鲁号	1
100267	吏治	3
46714	吏目	1
82273	吏礼	1
14369	吏禄	1
45825	吏科	2
53584	吏部	4
628	吐	25
98690	吐个	1
82223	吐出来	1
107125	吐口	1
69429	吐司	2
74373	吐司面包	1
105017	吐字	1
63311	吐掉	1
629	吐槽	16
107969	吐水	1
100126	吐绿	1
42652	吐舌头	1
31657	吐血	5
38192	吐露	3
65091	吐鲁番	3
88229	吐鲁番市	1
8946	向上	44
43747	向下	10
23506	向东	23
52193	向东走	1
85400	向个	1
104913	向产城	1
47630	向亩	1
8947	向前	33
77291	向前走	2
22895	向北	10
102571	向区	1
13114	向十业	2
116888	向华	1
25137	向南	9
44577	向右转	2
30120	向善	6
31246	向外	14
108822	向外看	1
80416	向外走	1
27906	向奎	1
87155	向威廉	1
64239	向学	2
107980	向家坝	1
8722	向导	7
37827	向小微	1
111106	向局	1
34784	向左转	4
57502	向市	4
108077	向店	1
2368	向往	91
57806	向往已久	1
94402	向心	2
10283	向心力	8
58191	向户	1
111107	向敏	1
109915	向斜	1
64101	向日葵	3
75449	向晚	1
46108	向普京	1
4499	向来	15
76930	向民	1
117973	向河	1
46273	向海	6
87914	向炜	1
101142	向祟祯	1
102751	向秋	1
59176	向秋菊	2
50425	向线	2
66930	向荣	1
101883	向菲	1
1061	向西	12
109916	向西南方	1
39412	向西流	1
76799	向谢	2
111008	向质	1
72405	向部	1
30968	向里	1
30121	向重	2
65808	向金	1
71539	向阳	3
62795	向雄安	1
114383	向项	1
106141	向风	1
35824	吓一跳	2
74254	吓了一跳	1
73054	吓人	3
68305	吓傻	1
110724	吓哭	1
84862	吓唬	1
93323	吓坏	2
15248	吓死	2
85593	吓跑	1
22200	吓退	1
31453	吕	4
98530	吕业升	1
92881	吕京弘张	1
11303	吕仙	1
65192	吕令	1
100864	吕传廷	1
118546	吕佰昌	1
92595	吕俊华	1
102676	吕元祥	1
104385	吕先生	1
116889	吕典	1
118639	吕勤	1
22201	吕后	1
27907	吕君昌	1
40946	吕大防	1
99065	吕学尧	1
84927	吕宫	1
111199	吕家拉村景	1
101362	吕帅	1
73614	吕志韧	1
32487	吕斌	5
29732	吕晓彬	1
111200	吕曲村	1
96923	吕梁	2
90112	吕梁山	1
78370	吕梁市	3
114974	吕氏	1
111201	吕沟	1
59458	吕源贞源	1
116890	吕爱明	1
22487	吕玉铭	1
43748	吕玉铭车	4
10496	吕祖谦	1
104386	吕秀海	1
99066	吕红奎	1
27620	吕纯阳	1
108306	吕胜	1
108307	吕胜中	1
113792	吕艳梅	1
116891	吕莎莎	1
108636	吕诗佳	1
27908	吕金波	2
48309	吖	1
6551	君	22
20692	君不见	2
97316	君临天下	1
113578	君为	1
62975	君主	4
6552	君之于	1
83095	君凯	2
65353	君去	1
102001	君君	1
57807	君士坦丁	3
88127	君士坦丁堡	2
34257	君子	7
66477	君子之交淡如水	2
63911	君子兰	1
75760	君子爱财	1
81371	君带	2
83032	君微	2
56327	君德风	1
97041	君悦	1
30667	君托微	1
64240	君是	1
4894	君权	1
98955	君源	1
6553	君父	1
34188	君王	2
84501	君碎	1
84502	君竖个	1
10359	君能	1
101143	君臣	1
19809	君艺	1
64241	君视君	1
101247	君谊	1
66743	君走	1
17897	君邦	2
111555	君长	1
9368	吝于	1
16510	吝啬	6
75761	吝惜	1
28956	吞	6
32703	吞下去	2
109216	吞之夺	1
28957	吞口水	5
66174	吞吐	2
85938	吞吐量	1
64015	吞咽	3
10360	吞噬	3
82601	吞并	1
94493	吞拿鱼	1
61308	吞掉	1
52194	吞没	1
46715	吟	3
106545	吟哦	1
37075	吟唱	2
102752	吟小引	1
74599	吟歌	1
13883	吟诗	7
49651	吟诵	5
54257	吠叫	1
112585	吡	1
73207	否	2
118175	否低	1
2717	否决	3
118176	否否	1
4895	否定	20
32877	否定性	1
107061	否极泰来	1
4896	否认	13
29515	吧台	6
35670	吨	28
46274	吨级	1
42653	吩咐	6
3759	含	98
52671	含万	1
4897	含义	35
113086	含云	1
28267	含会	1
21156	含元	2
84361	含前	2
107368	含和言言	1
59203	含商合	1
111136	含嘉仓	1
110612	含山县	1
85522	含年	3
64356	含座	1
66175	含必检	1
107002	含性	1
54378	含怨	1
103047	含情	2
65354	含意	3
92107	含愤	1
40213	含早	1
26664	含映	1
8084	含有	61
89357	含本路	1
112911	含权	1
101687	含氟	1
70799	含氧量	1
77976	含水	2
47566	含水分	2
113249	含水层	1
108918	含水率	1
47567	含水量	5
112586	含汞	1
118303	含泥量	1
114509	含泪	1
116601	含淀粉	1
78826	含混	1
89588	含片	1
109649	含玉楼	1
100026	含盐	1
94213	含省部	1
90525	含着	2
37008	含税	5
50586	含笑	1
19635	含糊	3
19687	含糊其词	1
100753	含糖	3
43572	含糖量	7
115929	含红	1
34500	含网	1
109217	含者	1
104654	含芽	1
104655	含芽率	1
84163	含苞待放	1
82033	含苞欲放	1
12197	含蓄	13
76387	含蕴	1
112587	含蜡	1
88681	含送	1
56811	含部	1
45589	含酒	1
89308	含酒精	3
12684	含量	49
42082	含金量	7
29230	含钙	1
29231	含钙量	1
94665	含钾	1
50804	含铜	1
50805	含铜量	1
56734	含非	3
98826	含饴弄孙	1
6554	听	182
80417	听不出	2
16969	听不懂	5
38964	听不清	1
103677	听不见	1
28613	听之任之	2
107970	听人	1
18225	听从	10
28232	听从指挥	1
12101	听众	6
77169	听佛	1
60755	听信	2
28614	听党	8
107460	听其言	1
630	听到	94
24663	听力	5
1877	听取	115
31357	听取意见	2
1878	听取汇报	8
70333	听后	1
6738	听听	14
80086	听小编	1
29698	听得	2
42654	听得出来	1
69355	听得懂	1
32289	听懂	8
111676	听戏	1
57808	听手	1
8948	听来	1
57069	听歌	4
82950	听泉	1
82034	听涛	2
55679	听琴	1
116485	听用	1
107062	听的歌	1
39413	听筒	1
76388	听美乐	1
46381	听者	4
36943	听花开	1
105347	听蓓蓓	1
